transaction_id,customer_id,account_id,branch_id,transaction_date,transaction_timestamp,amount_cad,transaction_type,merchant_name,channel
TXN1000197,CUST100873,ACC501776,BR_VIC_010,2025-11-28,2025-11-28T12:04:00,4788.09,PAYROLL_DEPOSIT,,BRANCH
TXN1000198,CUST100122,ACC500248,BR_WIN_014,2025-11-15,2025-11-15T15:52:00,1468.35,INTERAC_DEBIT,Amazon.ca,ATM
TXN1000199,CUST100364,ACC500745,BR_WIN_014,2025-11-23,2025-11-23T16:40:00,2145.8,ATM_WITHDRAWAL,,ATM
TXN1000200,CUST100107,ACC500213,BR_EDM_013,2025-11-28,2025-11-28T08:48:00,3769.12,EFT,,ATM
TXN1000201,CUST100719,ACC501479,BR_WIN_014,2025-11-12,2025-11-12T13:42:00,4565.31,EFT,,MOBILE
TXN1000202,CUST100210,ACC500431,BR_LON_005,2025-11-04,2025-11-04T10:41:00,2293.92,BILL_PAYMENT,,MOBILE
TXN1000203,CUST100749,ACC501542,BR_WIN_014,2025-11-25,2025-11-25T08:21:00,2226.14,WIRE,,MOBILE
TXN1000204,CUST100700,ACC501433,BR_CAL_012,2025-11-19,2025-11-19T08:38:00,704.4,BILL_PAYMENT,,BRANCH
TXN1000205,CUST100289,ACC500591,BR_SUR_011,2025-11-08,2025-11-08T11:36:00,1459.64,INTERAC_DEBIT,Canadian Tire,BRANCH
TXN1000206,CUST100636,ACC501299,BR_LAV_008,2025-11-16,2025-11-16T22:28:00,776.43,BILL_PAYMENT,,POS
TXN1000207,CUST100145,ACC500301,BR_WIN_014,2025-11-28,2025-11-28T12:16:00,144.88,BILL_PAYMENT,,POS
TXN1000208,CUST100584,ACC501195,BR_HAL_015,2025-11-05,2025-11-05T18:00:00,3607.09,BILL_PAYMENT,,BRANCH
TXN1000209,CUST100409,ACC500832,BR_LON_005,2025-11-20,2025-11-20T05:22:00,2937.74,PAYROLL_DEPOSIT,,BRANCH
TXN1000210,CUST100313,ACC500644,BR_HAL_015,2025-11-13,2025-11-13T15:41:00,2628.56,POS_PURCHASE,Canadian Tire,MOBILE
TXN1000211,CUST100902,ACC501838,BR_CAL_012,2025-11-01,2025-11-01T21:04:00,1549.99,ATM_WITHDRAWAL,,POS
TXN1000212,CUST100148,ACC500308,BR_LAV_008,2025-11-20,2025-11-20T23:50:00,988.73,BILL_PAYMENT,,MOBILE
TXN1000213,CUST100464,ACC500941,BR_OTT_003,2025-11-27,2025-11-27T23:54:00,3939.49,INTERAC_DEBIT,Shoppers Drug Mart,POS
TXN1000214,CUST100364,ACC500745,BR_WIN_014,2025-11-13,2025-11-13T20:06:00,2539.55,INTERAC_DEBIT,Sobeys,BRANCH
TXN1000215,CUST100970,ACC501970,BR_WIN_014,2025-11-26,2025-11-26T01:28:00,1243.62,INTERAC_ETRANSFER,,ONLINE
TXN1000216,CUST100794,ACC501633,BR_VIC_010,2025-11-23,2025-11-23T20:54:00,3449.74,EFT,,MOBILE
TXN1000217,CUST100175,ACC500364,BR_SUR_011,2025-11-20,2025-11-20T08:35:00,3716.84,INTERAC_DEBIT,Tim Hortons,POS
TXN1000218,CUST100523,ACC501071,BR_MON_006,2025-11-02,2025-11-02T06:14:00,3809.59,BILL_PAYMENT,,MOBILE
TXN1000219,CUST100468,ACC500951,BR_HAM_004,2025-11-18,2025-11-18T01:20:00,369.91,INTERAC_ETRANSFER,,MOBILE
TXN1000220,CUST100118,ACC500239,BR_TOR_001,2025-11-03,2025-11-03T15:12:00,2948.93,PAYROLL_DEPOSIT,,BRANCH
TXN1000221,CUST100489,ACC500998,BR_CAL_012,2025-11-19,2025-11-19T00:37:00,4525.42,BILL_PAYMENT,,MOBILE
TXN1000222,CUST100775,ACC501593,BR_HAL_015,2025-11-19,2025-11-19T20:39:00,4961.23,WIRE,,ONLINE
TXN1000223,CUST100751,ACC501546,BR_LON_005,2025-11-20,2025-11-20T08:31:00,1646.55,ATM_WITHDRAWAL,,MOBILE
TXN1000224,CUST100515,ACC501054,BR_CAL_012,2025-11-21,2025-11-21T09:16:00,1248.86,BILL_PAYMENT,,ONLINE
TXN1000225,CUST100681,ACC501389,BR_MIS_002,2025-11-21,2025-11-21T14:07:00,4728.76,BILL_PAYMENT,,MOBILE
TXN1000226,CUST100007,ACC500014,BR_MON_006,2025-11-29,2025-11-29T16:30:00,898.08,POS_PURCHASE,Amazon.ca,ONLINE
TXN1000227,CUST100096,ACC500194,BR_LAV_008,2025-11-11,2025-11-11T20:43:00,917.37,PAYROLL_DEPOSIT,,ATM
TXN1000228,CUST100760,ACC501563,BR_MIS_002,2025-11-07,2025-11-07T09:32:00,3833.27,WIRE,,MOBILE
TXN1000229,CUST100106,ACC500211,BR_VAN_009,2025-11-30,2025-11-30T19:13:00,777.22,BILL_PAYMENT,,POS
TXN1000230,CUST100190,ACC500394,BR_WIN_014,2025-11-26,2025-11-26T05:54:00,3314.64,ATM_WITHDRAWAL,,ONLINE
TXN1000231,CUST100966,ACC501960,BR_OTT_003,2025-11-21,2025-11-21T19:50:00,3633.71,PAYROLL_DEPOSIT,,POS
TXN1000232,CUST100941,ACC501911,BR_LON_005,2025-11-16,2025-11-16T09:23:00,1671.94,BILL_PAYMENT,,ONLINE
TXN1000233,CUST100831,ACC501699,BR_QUE_007,2025-11-15,2025-11-15T09:27:00,3814.66,POS_PURCHASE,Loblaws,MOBILE
TXN1000234,CUST100058,ACC500114,BR_MIS_002,2025-11-12,2025-11-12T20:51:00,2287.16,ATM_WITHDRAWAL,,ONLINE
TXN1000235,CUST100022,ACC500040,BR_WIN_014,2025-11-07,2025-11-07T21:45:00,4163.6,WIRE,,ATM
TXN1000236,CUST100320,ACC500660,BR_SUR_011,2025-11-26,2025-11-26T12:20:00,3696.39,ATM_WITHDRAWAL,,POS
TXN1000237,CUST100620,ACC501265,BR_VAN_009,2025-11-28,2025-11-28T08:06:00,806.29,PAYROLL_DEPOSIT,,MOBILE
TXN1000238,CUST100949,ACC501929,BR_CAL_012,2025-11-02,2025-11-02T21:24:00,4544.89,PAYROLL_DEPOSIT,,MOBILE
TXN1000239,CUST100252,ACC500512,BR_MON_006,2025-11-20,2025-11-20T18:24:00,285.29,BILL_PAYMENT,,ONLINE
TXN1000240,CUST100278,ACC500566,BR_OTT_003,2025-11-15,2025-11-15T09:07:00,4404.84,POS_PURCHASE,Tim Hortons,ONLINE
TXN1000241,CUST100988,ACC502002,BR_OTT_003,2025-11-27,2025-11-27T04:55:00,1497.78,ATM_WITHDRAWAL,,POS
TXN1000242,CUST100563,ACC501151,BR_VIC_010,2025-11-15,2025-11-15T07:20:00,3815.12,INTERAC_ETRANSFER,,ONLINE
TXN1000243,CUST100559,ACC501141,BR_EDM_013,2025-11-23,2025-11-23T00:08:00,344.68,BILL_PAYMENT,,ONLINE
TXN1000244,CUST100966,ACC501961,BR_TOR_001,2025-11-29,2025-11-29T14:47:00,924.78,POS_PURCHASE,Walmart Canada,POS
TXN1000245,CUST100465,ACC500944,BR_EDM_013,2025-11-11,2025-11-11T06:43:00,1298.83,POS_PURCHASE,Costco,ATM
TXN1000246,CUST100140,ACC500288,BR_VAN_009,2025-11-21,2025-11-21T13:27:00,2434.36,INTERAC_ETRANSFER,,ATM
TXN1000247,CUST100833,ACC501704,BR_WIN_014,2025-11-30,2025-11-30T16:23:00,27488.28,INTERAC_DEBIT,Loblaws,BRANCH
TXN1000248,CUST100878,ACC501789,BR_EDM_013,2025-11-26,2025-11-26T17:31:00,1672.09,POS_PURCHASE,Tim Hortons,ATM
TXN1000249,CUST100566,ACC501158,BR_TOR_001,2025-11-18,2025-11-18T03:34:00,2569.93,INTERAC_ETRANSFER,,ATM
TXN1000250,CUST100574,ACC501176,BR_SUR_011,2025-11-20,2025-11-20T20:12:00,3836.74,PAYROLL_DEPOSIT,,MOBILE
TXN1000251,CUST100818,ACC501675,BR_WIN_014,2025-11-15,2025-11-15T14:56:00,3695.99,BILL_PAYMENT,,ONLINE
TXN1000252,CUST100077,ACC500150,BR_MIS_002,2025-11-21,2025-11-21T18:21:00,3906.66,EFT,,MOBILE
TXN1000253,CUST100896,ACC501822,BR_MON_006,2025-11-13,2025-11-13T18:18:00,43128.91,INTERAC_DEBIT,Loblaws,ATM
TXN1000254,CUST100226,ACC500462,BR_HAL_015,2025-11-14,2025-11-14T04:16:00,2923.96,POS_PURCHASE,Petro-Canada,BRANCH
TXN1000255,CUST100462,ACC500938,BR_VAN_009,2025-11-25,2025-11-25T18:59:00,4402.16,WIRE,,BRANCH
TXN1000256,CUST100150,ACC500313,BR_SUR_011,2025-11-25,2025-11-25T04:13:00,508.98,WIRE,,BRANCH
TXN1000257,CUST100603,ACC501233,BR_MIS_002,2025-11-25,2025-11-25T04:34:00,350.99,INTERAC_DEBIT,Petro-Canada,POS
TXN1000258,CUST100661,ACC501348,BR_HAM_004,2025-11-07,2025-11-07T09:10:00,1359.03,WIRE,,POS
TXN1000259,CUST100770,ACC501582,BR_CAL_012,2025-11-01,2025-11-01T04:56:00,2201.01,POS_PURCHASE,Amazon.ca,ATM
TXN1000260,CUST100446,ACC500910,BR_QUE_007,2025-11-13,2025-11-13T01:28:00,997.2,WIRE,,MOBILE
TXN1000261,CUST100590,ACC501209,BR_EDM_013,2025-11-03,2025-11-03T05:32:00,3623.97,INTERAC_ETRANSFER,,ATM
TXN1000262,CUST100159,ACC500334,BR_EDM_013,2025-11-04,2025-11-04T15:47:00,3749.66,WIRE,,ONLINE
TXN1000263,CUST100418,ACC500851,BR_WIN_014,2025-11-07,2025-11-07T02:51:00,2392.5,WIRE,,BRANCH
TXN1000264,CUST100114,ACC500230,BR_SUR_011,2025-11-01,2025-11-01T00:24:00,2004.54,PAYROLL_DEPOSIT,,ATM
TXN1000265,CUST100356,ACC500727,BR_MIS_002,2025-11-10,2025-11-10T02:27:00,3261.75,POS_PURCHASE,Shoppers Drug Mart,ATM
TXN1000266,CUST100654,ACC501333,BR_VAN_009,2025-11-29,2025-11-29T15:01:00,1377.21,ATM_WITHDRAWAL,,ONLINE
TXN1000267,CUST100047,ACC500093,BR_CAL_012,2025-11-28,2025-11-28T07:11:00,644.1,EFT,,POS
TXN1000268,CUST100140,ACC500288,BR_VAN_009,2025-11-25,2025-11-25T01:03:00,1053.08,PAYROLL_DEPOSIT,,ONLINE
TXN1000269,CUST100373,ACC500762,BR_VAN_009,2025-11-27,2025-11-27T05:26:00,4681.78,ATM_WITHDRAWAL,,POS
TXN1000270,CUST100741,ACC501520,BR_OTT_003,2025-11-12,2025-11-12T03:50:00,2490.29,EFT,,ONLINE
TXN1000271,CUST100406,ACC500827,BR_SUR_011,2025-11-30,2025-11-30T08:39:00,3917.43,POS_PURCHASE,Petro-Canada,ATM
TXN1000272,CUST100895,ACC501821,BR_MON_006,2025-11-02,2025-11-02T23:55:00,2041.23,PAYROLL_DEPOSIT,,BRANCH
TXN1000273,CUST100378,ACC500773,BR_MON_006,2025-11-06,2025-11-06T03:00:00,1117.38,EFT,,MOBILE
TXN1000274,CUST101000,ACC502024,BR_CAL_012,2025-11-04,2025-11-04T15:29:00,4281.42,INTERAC_ETRANSFER,,BRANCH
TXN1000275,CUST100441,ACC500902,BR_TOR_001,2025-11-28,2025-11-28T19:51:00,1560.6,EFT,,MOBILE
TXN1000276,CUST100905,ACC501843,BR_OTT_003,2025-11-05,2025-11-05T10:42:00,4784.74,BILL_PAYMENT,,ATM
TXN1000277,CUST100482,ACC500979,BR_TOR_001,2025-11-24,2025-11-24T18:12:00,2576.1,PAYROLL_DEPOSIT,,POS
TXN1000278,CUST100226,ACC500462,BR_HAL_015,2025-11-24,2025-11-24T03:45:00,4435.16,INTERAC_ETRANSFER,,ATM
TXN1000279,CUST100252,ACC500512,BR_MON_006,2025-11-09,2025-11-09T05:46:00,1646.49,WIRE,,MOBILE
TXN1000280,CUST100672,ACC501369,BR_QUE_007,2025-11-25,2025-11-25T04:20:00,3307.7,BILL_PAYMENT,,BRANCH
TXN1000281,CUST100736,ACC501509,BR_VIC_010,2025-11-24,2025-11-24T12:40:00,993.49,INTERAC_DEBIT,Canadian Tire,ATM
TXN1000282,CUST100141,ACC500293,BR_LAV_008,2025-11-27,2025-11-27T07:10:00,63.5,INTERAC_DEBIT,Walmart Canada,MOBILE
TXN1000283,CUST100861,ACC501757,BR_LON_005,2025-11-07,2025-11-07T20:55:00,2888.12,POS_PURCHASE,Walmart Canada,POS
TXN1000284,CUST100457,ACC500929,BR_HAM_004,2025-11-18,2025-11-18T14:07:00,3279.03,BILL_PAYMENT,,BRANCH
TXN1000285,CUST100931,ACC501893,BR_MIS_002,2025-11-11,2025-11-11T05:16:00,4360.5,POS_PURCHASE,LCBO,MOBILE
TXN1000286,CUST100667,ACC501359,BR_MON_006,2025-11-22,2025-11-22T10:48:00,320.27,INTERAC_ETRANSFER,,ONLINE
TXN1000287,CUST100428,ACC500874,BR_MON_006,2025-11-18,2025-11-18T04:06:00,2289.88,INTERAC_DEBIT,Tim Hortons,ATM
TXN1000288,CUST100552,ACC501128,BR_CAL_012,2025-11-05,2025-11-05T11:19:00,2768.73,BILL_PAYMENT,,ATM
TXN1000289,CUST100975,ACC501979,BR_LAV_008,2025-11-13,2025-11-13T16:12:00,3404.47,EFT,,ATM
TXN1000290,CUST100195,ACC500407,BR_MON_006,2025-11-17,2025-11-17T19:49:00,4300.33,POS_PURCHASE,LCBO,ATM
TXN1000291,CUST100800,ACC501639,BR_WIN_014,2025-11-18,2025-11-18T07:44:00,2656.7,POS_PURCHASE,Petro-Canada,POS
TXN1000292,CUST100103,ACC500206,BR_VAN_009,2025-11-21,2025-11-21T20:54:00,4216.98,EFT,,POS
TXN1000293,CUST100542,ACC501108,BR_VIC_010,2025-11-28,2025-11-28T06:17:00,4845.89,ATM_WITHDRAWAL,,MOBILE
TXN1000294,CUST100295,ACC500608,BR_CAL_012,2025-11-29,2025-11-29T16:26:00,2342.68,ATM_WITHDRAWAL,,POS
TXN1000295,CUST100719,ACC501478,BR_EDM_013,2025-11-01,2025-11-01T02:16:00,3342.26,BILL_PAYMENT,,POS
TXN1000296,CUST100931,ACC501891,BR_SUR_011,2025-11-02,2025-11-02T13:08:00,4113.09,INTERAC_ETRANSFER,,POS
TXN1000297,CUST100392,ACC500802,BR_MON_006,2025-11-21,2025-11-21T13:25:00,1246.62,EFT,,ONLINE
TXN1000298,CUST100075,ACC500145,BR_LAV_008,2025-11-09,2025-11-09T04:57:00,3631.26,WIRE,,BRANCH
TXN1000299,CUST100952,ACC501935,BR_QUE_007,2025-11-07,2025-11-07T14:09:00,3804.12,EFT,,ATM
TXN1000300,CUST100639,ACC501305,BR_HAL_015,2025-11-17,2025-11-17T09:33:00,3144.59,INTERAC_ETRANSFER,,MOBILE
TXN1000301,CUST100233,ACC500476,BR_OTT_003,2025-11-10,2025-11-10T03:34:00,2274.57,PAYROLL_DEPOSIT,,ATM
TXN1000302,CUST100887,ACC501803,BR_LON_005,2025-11-29,2025-11-29T08:02:00,4456.13,POS_PURCHASE,Tim Hortons,MOBILE
TXN1000303,CUST100427,ACC500873,BR_LAV_008,2025-11-29,2025-11-29T22:44:00,2439.08,EFT,,ONLINE
TXN1000304,CUST100225,ACC500461,BR_HAM_004,2025-11-03,2025-11-03T23:38:00,4326.1,INTERAC_ETRANSFER,,POS
TXN1000305,CUST100875,ACC501781,BR_VAN_009,2025-11-27,2025-11-27T22:27:00,3192.11,PAYROLL_DEPOSIT,,ONLINE
TXN1000306,CUST100843,ACC501726,BR_OTT_003,2025-11-29,2025-11-29T08:40:00,2101.13,BILL_PAYMENT,,ONLINE
TXN1000307,CUST100995,ACC502014,BR_CAL_012,2025-11-03,2025-11-03T00:06:00,2430.32,POS_PURCHASE,Costco,MOBILE
TXN1000308,CUST100221,ACC500454,BR_HAL_015,2025-11-22,2025-11-22T08:06:00,4132.17,ATM_WITHDRAWAL,,MOBILE
TXN1000309,CUST100562,ACC501149,BR_LAV_008,2025-11-20,2025-11-20T16:55:00,1916.02,ATM_WITHDRAWAL,,BRANCH
TXN1000310,CUST100111,ACC500221,BR_VIC_010,2025-11-19,2025-11-19T03:07:00,1196.88,INTERAC_ETRANSFER,,BRANCH
TXN1000311,CUST100676,ACC501378,BR_QUE_007,2025-11-27,2025-11-27T12:45:00,1739.79,ATM_WITHDRAWAL,,MOBILE
TXN1000312,CUST100856,ACC501746,BR_QUE_007,2025-11-19,2025-11-19T16:02:00,4066.74,PAYROLL_DEPOSIT,,MOBILE
TXN1000313,CUST100672,ACC501371,BR_WIN_014,2025-11-07,2025-11-07T18:11:00,47837.99,INTERAC_DEBIT,Tim Hortons,ONLINE
TXN1000314,CUST100928,ACC501886,BR_OTT_003,2025-11-26,2025-11-26T00:46:00,4455.27,ATM_WITHDRAWAL,,ONLINE
TXN1000315,CUST100820,ACC501677,BR_OTT_003,2025-11-12,2025-11-12T07:17:00,243.76,POS_PURCHASE,Walmart Canada,ONLINE
TXN1000316,CUST100766,ACC501575,BR_SUR_011,2025-11-07,2025-11-07T17:49:00,3243.19,EFT,,MOBILE
TXN1000317,CUST100749,ACC501543,BR_TOR_001,2025-11-25,2025-11-25T05:54:00,448.9,POS_PURCHASE,Petro-Canada,BRANCH
TXN1000318,CUST100540,ACC501103,BR_HAM_004,2025-11-11,2025-11-11T09:06:00,456.71,WIRE,,MOBILE
TXN1000319,CUST100312,ACC500641,BR_VIC_010,2025-11-21,2025-11-21T05:48:00,1327.08,PAYROLL_DEPOSIT,,MOBILE
TXN1000320,CUST100353,ACC500719,BR_QUE_007,2025-11-26,2025-11-26T14:57:00,800.29,POS_PURCHASE,Canadian Tire,ONLINE
TXN1000321,CUST100018,ACC500033,BR_QUE_007,2025-11-07,2025-11-07T18:19:00,3502.64,INTERAC_ETRANSFER,,BRANCH
TXN1000322,CUST100295,ACC500607,BR_MON_006,2025-11-13,2025-11-13T19:44:00,471.35,EFT,,BRANCH
TXN1000323,CUST100923,ACC501874,BR_VAN_009,2025-11-28,2025-11-28T08:09:00,2666.47,ATM_WITHDRAWAL,,MOBILE
TXN1000324,CUST100132,ACC500273,BR_MON_006,2025-11-04,2025-11-04T23:52:00,3993.44,ATM_WITHDRAWAL,,BRANCH
TXN1000325,CUST100570,ACC501168,BR_HAL_015,2025-11-11,2025-11-11T07:28:00,1233.29,INTERAC_ETRANSFER,,POS
TXN1000326,CUST100671,ACC501368,BR_LAV_008,2025-11-01,2025-11-01T15:14:00,4916.4,BILL_PAYMENT,,POS
TXN1000327,CUST100880,ACC501793,BR_SUR_011,2025-11-15,2025-11-15T20:51:00,67.03,WIRE,,POS
TXN1000328,CUST100974,ACC501976,BR_SUR_011,2025-11-28,2025-11-28T19:30:00,2075.56,INTERAC_DEBIT,LCBO,BRANCH
TXN1000329,CUST100190,ACC500394,BR_WIN_014,2025-11-06,2025-11-06T16:37:00,2879.41,ATM_WITHDRAWAL,,MOBILE
TXN1000330,CUST100745,ACC501530,BR_MIS_002,2025-11-23,2025-11-23T11:51:00,2159.42,BILL_PAYMENT,,ONLINE
TXN1000331,CUST100906,ACC501844,BR_QUE_007,2025-11-11,2025-11-11T17:22:00,3467.53,WIRE,,ONLINE
TXN1000332,CUST100865,ACC501762,BR_OTT_003,2025-11-26,2025-11-26T17:37:00,4905.15,WIRE,,BRANCH
TXN1000333,CUST100706,ACC501451,BR_LON_005,2025-11-18,2025-11-18T10:06:00,3022.44,PAYROLL_DEPOSIT,,ONLINE
TXN1000334,CUST100716,ACC501470,BR_VIC_010,2025-11-15,2025-11-15T08:36:00,2303.89,WIRE,,MOBILE
TXN1000335,CUST100501,ACC501019,BR_LAV_008,2025-11-03,2025-11-03T05:01:00,2797.19,ATM_WITHDRAWAL,,ATM
TXN1000336,CUST100901,ACC501835,BR_WIN_014,2025-11-16,2025-11-16T22:09:00,1775.29,POS_PURCHASE,Sobeys,BRANCH
TXN1000337,CUST100254,ACC500517,BR_MON_006,2025-11-23,2025-11-23T19:31:00,3823.0,INTERAC_DEBIT,Canadian Tire,MOBILE
TXN1000338,CUST100214,ACC500441,BR_VAN_009,2025-11-10,2025-11-10T17:44:00,1656.01,PAYROLL_DEPOSIT,,BRANCH
TXN1000339,CUST100797,ACC501636,BR_SUR_011,2025-11-05,2025-11-05T17:43:00,4314.36,ATM_WITHDRAWAL,,BRANCH
TXN1000340,CUST100056,ACC500109,BR_VIC_010,2025-11-19,2025-11-19T03:49:00,3071.18,POS_PURCHASE,LCBO,MOBILE
TXN1000341,CUST100726,ACC501496,BR_VAN_009,2025-11-24,2025-11-24T06:15:00,3869.8,EFT,,POS
TXN1000342,CUST100836,ACC501712,BR_VIC_010,2025-11-01,2025-11-01T20:59:00,601.9,EFT,,ATM
TXN1000343,CUST100096,ACC500193,BR_CAL_012,2025-11-19,2025-11-19T22:43:00,2040.83,ATM_WITHDRAWAL,,MOBILE
TXN1000344,CUST100137,ACC500284,BR_LON_005,2025-11-06,2025-11-06T03:19:00,3537.78,POS_PURCHASE,Sobeys,MOBILE
TXN1000345,CUST100091,ACC500186,BR_VIC_010,2025-11-09,2025-11-09T12:12:00,4928.25,EFT,,ATM
TXN1000346,CUST100341,ACC500696,BR_SUR_011,2025-11-25,2025-11-25T03:33:00,4397.11,PAYROLL_DEPOSIT,,ATM
TXN1000347,CUST100994,ACC502012,BR_VIC_010,2025-11-22,2025-11-22T11:06:00,4818.18,INTERAC_DEBIT,LCBO,ATM
TXN1000348,CUST100006,ACC500010,BR_LAV_008,2025-11-13,2025-11-13T09:01:00,2842.55,POS_PURCHASE,Petro-Canada,ATM
TXN1000349,CUST100964,ACC501958,BR_VIC_010,2025-11-07,2025-11-07T20:39:00,2678.39,EFT,,ONLINE
TXN1000350,CUST100100,ACC500199,BR_TOR_001,2025-11-20,2025-11-20T11:36:00,2206.28,EFT,,POS
TXN1000351,CUST100511,ACC501040,BR_VIC_010,2025-11-27,2025-11-27T14:01:00,4676.79,EFT,,ATM
TXN1000352,CUST100807,ACC501654,BR_LON_005,2025-11-30,2025-11-30T09:06:00,906.18,BILL_PAYMENT,,BRANCH
TXN1000353,CUST100164,ACC500343,BR_VAN_009,2025-11-16,2025-11-16T06:38:00,3067.89,INTERAC_ETRANSFER,,ONLINE
TXN1000354,CUST100946,ACC501921,BR_HAL_015,2025-11-30,2025-11-30T21:35:00,3921.39,PAYROLL_DEPOSIT,,ATM
TXN1000355,CUST100672,ACC501370,BR_LAV_008,2025-11-11,2025-11-11T07:23:00,4802.13,INTERAC_ETRANSFER,,MOBILE
TXN1000356,CUST100186,ACC500386,BR_WIN_014,2025-11-02,2025-11-02T11:03:00,4606.02,ATM_WITHDRAWAL,,BRANCH
TXN1000357,CUST100101,ACC500203,BR_LON_005,2025-11-22,2025-11-22T20:20:00,2817.17,INTERAC_ETRANSFER,,BRANCH
TXN1000358,CUST100522,ACC501069,BR_CAL_012,2025-11-25,2025-11-25T17:41:00,1604.98,ATM_WITHDRAWAL,,MOBILE
TXN1000359,CUST100760,ACC501564,BR_EDM_013,2025-11-10,2025-11-10T20:27:00,1888.45,WIRE,,MOBILE
TXN1000360,CUST100027,ACC500049,BR_MIS_002,2025-11-04,2025-11-04T10:35:00,1947.1,PAYROLL_DEPOSIT,,MOBILE
TXN1000361,CUST100783,ACC501611,BR_LON_005,2025-11-25,2025-11-25T21:44:00,4157.13,BILL_PAYMENT,,POS
TXN1000362,CUST100954,ACC501940,BR_TOR_001,2025-11-10,2025-11-10T18:47:00,2716.22,INTERAC_ETRANSFER,,ONLINE
TXN1000363,CUST100737,ACC501514,BR_OTT_003,2025-11-18,2025-11-18T00:03:00,1927.58,INTERAC_DEBIT,Petro-Canada,BRANCH
TXN1000364,CUST100055,ACC500108,BR_MON_006,2025-11-24,2025-11-24T16:33:00,2546.18,ATM_WITHDRAWAL,,ATM
TXN1000365,CUST100918,ACC501866,BR_CAL_012,2025-11-04,2025-11-04T14:11:00,3563.49,WIRE,,ATM
TXN1000366,CUST100712,ACC501463,BR_CAL_012,2025-11-16,2025-11-16T06:36:00,82.89,WIRE,,MOBILE
TXN1000367,CUST100205,ACC500422,BR_EDM_013,2025-11-30,2025-11-30T09:00:00,3299.67,INTERAC_ETRANSFER,,ONLINE
TXN1000368,CUST100997,ACC502017,BR_LON_005,2025-11-13,2025-11-13T07:23:00,2012.78,EFT,,POS
TXN1000369,CUST100141,ACC500291,BR_VAN_009,2025-11-20,2025-11-20T21:16:00,2117.09,WIRE,,BRANCH
TXN1000370,CUST100708,ACC501455,BR_CAL_012,2025-11-07,2025-11-07T20:47:00,2048.97,BILL_PAYMENT,,ATM
TXN1000371,CUST100418,ACC500852,BR_QUE_007,2025-11-13,2025-11-13T08:53:00,4084.54,ATM_WITHDRAWAL,,MOBILE
TXN1000372,CUST100256,ACC500520,BR_LAV_008,2025-11-21,2025-11-21T22:25:00,3836.8,INTERAC_DEBIT,Canadian Tire,POS
TXN1000373,CUST100075,ACC500145,BR_LAV_008,2025-11-04,2025-11-04T05:57:00,337.17,INTERAC_ETRANSFER,,BRANCH
TXN1000374,CUST100326,ACC500671,BR_SUR_011,2025-11-24,2025-11-24T08:43:00,3476.62,EFT,,ONLINE
TXN1000375,CUST100538,ACC501099,BR_LAV_008,2025-11-10,2025-11-10T18:16:00,601.41,BILL_PAYMENT,,POS
TXN1000376,CUST100957,ACC501947,BR_MIS_002,2025-11-18,2025-11-18T15:12:00,4977.81,INTERAC_ETRANSFER,,MOBILE
TXN1000377,CUST100483,ACC500981,BR_HAL_015,2025-11-04,2025-11-04T07:02:00,926.47,INTERAC_ETRANSFER,,ATM
TXN1000378,CUST100245,ACC500496,BR_MIS_002,2025-11-20,2025-11-20T11:28:00,2212.91,ATM_WITHDRAWAL,,ATM
TXN1000379,CUST100666,ACC501358,BR_CAL_012,2025-11-25,2025-11-25T06:46:00,2846.16,WIRE,,POS
TXN1000380,CUST100343,ACC500700,BR_QUE_007,2025-11-30,2025-11-30T05:22:00,4508.31,BILL_PAYMENT,,ATM
TXN1000381,CUST100392,ACC500802,BR_MON_006,2025-11-05,2025-11-05T09:32:00,923.9,ATM_WITHDRAWAL,,POS
TXN1000382,CUST100336,ACC500688,BR_OTT_003,2025-11-01,2025-11-01T14:04:00,3010.29,PAYROLL_DEPOSIT,,ONLINE
TXN1000383,CUST100559,ACC501141,BR_EDM_013,2025-11-05,2025-11-05T17:20:00,3425.39,EFT,,MOBILE
TXN1000384,CUST100519,ACC501061,BR_VAN_009,2025-11-20,2025-11-20T23:10:00,1611.67,INTERAC_DEBIT,Loblaws,POS
TXN1000385,CUST100907,ACC501847,BR_MIS_002,2025-11-22,2025-11-22T07:00:00,2815.74,INTERAC_ETRANSFER,,MOBILE
TXN1000386,CUST100766,ACC501575,BR_SUR_011,2025-11-28,2025-11-28T07:48:00,2820.38,INTERAC_ETRANSFER,,ATM
TXN1000387,CUST100023,ACC500041,BR_MON_006,2025-11-30,2025-11-30T18:41:00,3429.62,PAYROLL_DEPOSIT,,MOBILE
TXN1000388,CUST100452,ACC500921,BR_HAM_004,2025-11-22,2025-11-22T15:39:00,4900.75,WIRE,,MOBILE
TXN1000389,CUST100484,ACC500982,BR_VAN_009,2025-11-15,2025-11-15T17:56:00,726.31,EFT,,POS
TXN1000390,CUST100972,ACC501973,BR_CAL_012,2025-11-09,2025-11-09T05:23:00,2161.52,ATM_WITHDRAWAL,,ONLINE
TXN1000391,CUST100142,ACC500295,BR_EDM_013,2025-11-15,2025-11-15T13:45:00,4259.16,INTERAC_DEBIT,Amazon.ca,POS
TXN1000392,CUST100840,ACC501721,BR_SUR_011,2025-11-07,2025-11-07T12:26:00,2305.6,POS_PURCHASE,Walmart Canada,MOBILE
